Gene.symbol	Gene.ID	adj.P.Val	logFC
		0.782600518377737	-0.0843346842165547
		0.782600518377737	-0.0339934587324247
		0.782772313350765	0.0617408360566887
LOC399898	399898	0.782772313350765	-0.0444253586916097
		0.782785757630764	0.0321767997256246
SLC17A1	6568	0.782874471690103	-0.0324151650895703
INF2	64423	0.782874471690103	0.0693904876303844
		0.783041415047887	-0.027253116997731
		0.783130532180615	0.0354679471303858
		0.783130532180615	-0.0802581157222213
MRO	83876	0.783130532180615	-0.0387136444081624
RPS27A	6233	0.783180559594477	0.0619723742312956
		0.783256487965693	-0.025137674396825
		0.783356574886576	-0.0431010838775516
CDX2	1045	0.783409452315217	0.0478732474070291
C8G	733	0.783409452315217	-0.0490853970589527
PRR26	414235	0.783409452315217	0.0390856200668956
		0.783409452315217	-0.0453723853412682
SNORD83B	116938	0.783409452315217	-0.0567866624954645
ESYT1	23344	0.783409452315217	0.089139426648531
		0.783409452315217	-0.0352768284217682
		0.783409452315217	0.0455682737596357
		0.783409452315217	-0.0469563907641719
		0.783457921543029	-0.0349107688888903
		0.783496333394064	-0.0843534210952379
SHCBP1L	81626	0.783496333394064	0.0380295297040836
		0.783506206671299	0.0755380281043116
		0.783570736848723	-0.117695245956909
		0.78363197083049	-0.0378378833310657
		0.78363197083049	-0.0197589171712034
		0.78363197083049	0.0603139671723332
TMCO5A	145942	0.783681245913975	-0.0345702093401359
		0.783944988760475	-0.0535276240646234
SSX3	10214	0.783966959423864	-0.0879353547188191
		0.784071342259958	0.08196804825397
		0.784098730000539	0.039560597318594
		0.784098730000539	0.0229021951746025
LINC00965///LINC00965	349196///349196	0.784111123489999	-0.0975717975362782
ATG4B	23192	0.784111123489999	-0.103807308107711
		0.784285040203034	0.0619250832142852
AMIGO3	386724	0.784400639550475	0.0588016701201814
GAL3ST1	9514	0.784434020518047	0.0523758606099776
		0.784490977128513	-0.0565969011473908
		0.78465928257562	0.0231938914659859
		0.784682543987161	0.0977012213083928
AK4	205	0.784684793476448	0.0575238376904768
		0.784689760142283	0.107410661924033
KCNG2	26251	0.784785528361726	-0.0570679610464842
RPS21	6227	0.784785528361726	0.0800024527029546
PRAMEF34P///PRAMEF36P///PRAMEF17///PRAMEF10///PRAMEF2	649324///645354///391004///343071///65122	0.785021915866733	0.0383902582664408
PRG3	10394	0.785021915866733	-0.0556717668083859
		0.785305038024417	0.0943722460839034
		0.785359612593439	0.0479152443628132
ZNF581	51545	0.785418978618563	-0.0577422143049908
KRTAP22-1	337979	0.785455194152677	-0.0514118407199549
L3MBTL4	91133	0.785619346925089	-0.135181692619046
LSM12	124801	0.785619346925089	-0.10760987593877
TBX18	9096	0.785619346925089	-0.0721908838537408
		0.785619346925089	-0.0512269183843577
SNORD103B///SNORD103A	692235///692234	0.785619346925089	0.0858977596043111
		0.785619346925089	0.149315570034019
MFHAS1	9258	0.78565925391166	-0.100725883883221
LCAL1	80078	0.78565925391166	-0.0720109525385473
		0.785780186684267	-0.04153902471315
		0.785871464299682	-0.0304591215396806
PCDHB16	57717	0.785912769966738	0.071934480887756
APAF1	317	0.785912769966738	0.101512411223357
		0.785912769966738	-0.0522208562426307
TET2	54790	0.785930209167216	-0.157089574465981
		0.785986204615529	-0.0383841051984115
		0.786000127504729	-0.0839485114126983
		0.786033265607997	0.0973895497108845
		0.786126164711741	-0.0498425087641721
		0.786130993065279	0.0423708092471671
KRT16P1///KRT16P3///KRT16P2///KRT16	729252///644945///400578///3868	0.786295484213486	0.0443368941870768
		0.78631013047376	0.0941728573922891
		0.78631013047376	0.0451631783662139
		0.786373049715207	-0.0776300951666657
LCA5L	150082	0.786485768443314	0.0437064117108861
		0.786494360706799	0.0210352410952384
		0.786624783160845	0.0388366397074851
		0.786624783160845	0.0471563825963717
LOC644083	644083	0.786692719002548	0.0471634757630413
DNALI1	7802	0.786795687696992	-0.0490267249240377
BCKDK	10295	0.786817319391306	0.0771134704161032
		0.786817319391306	-0.0258260370090695
		0.786826878334993	-0.0552865481995455
ESRRG	2104	0.786826878334993	-0.0347215744319729
		0.786921637952988	-0.0726108970918373
		0.786921637952988	-0.0765201922675658
TMEM100	55273	0.786949708508141	-0.0447937174512458
		0.786949708508141	-0.0403517545249432
AFAP1L1	134265	0.787023913548063	0.0650976382210899
KCND2	3751	0.787033674176856	-0.0364739737811797
		0.787033674176856	0.0577311244637198
		0.787035544580087	0.0395396502947953
P3H4	10609	0.787035544580087	0.0529960402641718
ZNF10	7556	0.787062779159953	0.111898227598642
		0.787216746893268	0.130223377790251
TMEM107	84314	0.787216746893268	-0.0648591622154147
LYG1	129530	0.787216746893268	-0.053906290917233
HSPE1	3336	0.787295949417533	0.0816164598514755
		0.787414729993184	0.101867711111113
		0.787510716924414	0.0427309036621319
LSM14B	149986	0.787524455595933	-0.0820867792641717
		0.787524455595933	-0.0979997331972777
		0.787534140544519	0.0523517073900228
		0.787704995710984	-0.0386826262369606
		0.787704995710984	-0.0292525255634914
FZD10	11211	0.787704995710984	0.0429487175827701
MST1	4485	0.787704995710984	-0.0583639374365088
ZNF675	171392	0.787770157369914	-0.139379316849205
		0.7878614427508	-0.041930133757369
VCX3B///VCY1B///VCX3A///VCX2///VCX///VCY	425054///353513///51481///51480///26609///9084	0.7878614427508	-0.106622444096371
YJEFN3	374887	0.788016893870694	0.0478421215544227
		0.788017739368335	-0.0300732847142839
		0.788017739368335	-0.032766714261903
ZBTB39	9880	0.788030624350053	0.09193276630839
IQCF1	132141	0.788073897724633	-0.0361421212380963
APH1B	83464	0.788084025260819	-0.0961059762732397
CCDC85C	317762	0.788084025260819	-0.0486272773832201
CCDC122	160857	0.788253190759107	-0.083216597107711
PIAS4	51588	0.788253190759107	0.0397224720736995
PIK3C2G	5288	0.788360540232744	0.0259424698628115
UBAC1	10422	0.788360540232744	-0.0732052635838976
		0.788360540232744	-0.0652800775748306
		0.788360540232744	-0.0811270513480684
TNF	7124	0.788388671835435	-0.124024025147389
OR10X1	128367	0.788388671835435	0.0351730621099793
		0.788455952112893	0.0983084447925169
MRM3	55178	0.788455952112893	0.0655552419399097
		0.788608076727606	0.0589122711496604
		0.788769397705076	-0.0395933159274362
		0.788821562930355	0.0661535536768723
EML1	2009	0.788853730029613	0.0526119581077138
		0.788896563595129	-0.0695333255340138
EFNA1	1942	0.788990938939182	-0.0704277209047603
		0.788990938939182	0.0434525119671196
MIR95	407052	0.78905780309125	-0.0242825428310658
		0.789120571101974	0.0516029363310659
PDE4A	5141	0.789155581974872	-0.0675461692743733
PSMC6	5706	0.789176005975054	-0.055076057877546
		0.789227463065229	0.0933062597755105
ANKRD20A21P///ANKRD20A8P///ANKRD20A4///ANKRD20A2///ANKRD20A3///ANKRD20A5P///ANKRD20A1	102723552///729171///728747///441430///441425///440482///84210	0.789292094404001	-0.10800646574036
ZNF350	59348	0.789292094404001	-0.107741141260769
OR9A4	130075	0.789361479496802	-0.0422785821984126
		0.789361479496802	-0.0981174321383191
ENDOV	284131	0.789432164044187	0.0503635628038559
MRM1	79922	0.789701557307978	0.0668747227551023
VN1R10P	387316	0.789789364766701	-0.0491652762097496
		0.789789364766701	0.0897518822369623
PNISR	25957	0.789794733374686	-0.0655217415963651
RTN3	10313	0.789804671891283	-0.107803331351471
PLBD1	79887	0.78983363367435	-0.256462431443312
MXD1	4084	0.78983363367435	0.162177885844669
		0.789834928824821	0.0504948593616774
		0.789992505107972	-0.0658298218752829
TBL1Y	90665	0.789992505107972	-0.102500300595237
		0.790039102728083	-0.0200402962052149
		0.790044240062404	0.0317039650521553
CDH8	1006	0.790058919152304	-0.041849813692743
		0.790298849749527	-0.0962716266496564
TMEM256-PLSCR3///TMEM256///TNK1	100529211///254863///8711	0.790298849749527	0.0747871658299344
CFAP206	154313	0.790298849749527	-0.0347756388061229
		0.790445239006651	-0.0413381084659865
		0.790457479750019	-0.140321408252833
PRND	23627	0.790457479750019	-0.0547569819863911
		0.79054044618578	-0.122001149968256
CLDN1	9076	0.79057580039843	0.0400876596655331
		0.790636443278506	-0.0849384017675732
		0.790677625185981	-0.178997629634916
		0.790677625185981	0.100738937739228
FAM21A///FAM21C	387680///253725	0.790677625185981	-0.0517112931678039
MIR125B2	406912	0.790682848035302	-0.0415273032131518
PARN	5073	0.790722043660721	-0.0449202452789148
TBX5	6910	0.79089752572229	-0.0403848939625826
		0.790994247088565	-0.022218190174601
DYSF	8291	0.791013634335394	0.216890125507938
		0.791023748971591	-0.0228026422222154
		0.791023748971591	-0.0582520887732434
PCDHA3	56145	0.791023748971591	-0.0805410601405896
MARCO	8685	0.791064392326891	0.0696601465442201
ZDHHC16	84287	0.791085246678278	0.0671111031916141
		0.791085246678278	-0.0656483242256209
TMEM64	169200	0.791085246678278	-0.116851644651926
AGBL1	123624	0.791085246678278	0.040449785752835
		0.791181100073347	0.0652375956927447
CD300LB	124599	0.791353255163965	0.135957753190477
LOC652276	652276	0.791449124271801	-0.0665182357324285
THBD	7056	0.791449124271801	-0.137850492356009
HSD17B1	3292	0.791594905322416	-0.0472530901020383
		0.791594905322416	-0.0279688046643987
		0.791682640311356	-0.0506748752823132
OSMR	9180	0.79168792726099	0.0432022267630385
		0.792039378434556	-0.165966858294783
SNORD8	319103	0.792048887740772	-0.122869737465986
		0.792048887740772	-0.0995924650136044
		0.792048887740772	-0.0455109209761844
ITGB1BP2	26548	0.792048887740772	-0.053109938409297
		0.792048887740772	-0.107498984019272
RNASEH1	246243	0.792052339678517	0.052334748108847
RNF150	57484	0.792067488260721	-0.0834243501315193
SLC7A9	11136	0.792145704028233	0.0496632451507963
CPN1	1369	0.792145704028233	0.0432043622233573
		0.792153182405775	0.109362855215422
ZCWPW2	152098	0.792153182405775	0.0449850884229037
		0.792153182405775	-0.0541493747573671
ASB16	92591	0.792260473364759	-0.0451198946088454
MRPL36	64979	0.792260473364759	-0.0799305591269794
MAMDC4	158056	0.792264278631486	-0.0447236281111092
INHBE	83729	0.792267051883574	-0.0783489700476192
		0.792267550844357	0.0578429116201846
ZNF672	79894	0.792335526286252	-0.0407665721950101
		0.792335526286252	-0.0203982435929699
		0.792370547740084	-0.0662594962925152
		0.79241737286894	-0.0643546502346948
		0.792463489309301	-0.055304739885484
		0.792465911268656	-0.0710618572664341
		0.792465911268656	0.0530649216326542
VKORC1L1	154807	0.792465911268656	0.0561025297687081
CYP19A1	1588	0.792468893994312	0.0412607483424026
ABCC12	94160	0.792468893994312	0.0341608030000002
		0.792468893994312	0.0566578812256253
		0.792468893994312	-0.0893119166621323
		0.7926218650969	-0.0541097132947845
EXOC6	54536	0.7926218650969	-0.0677156545294757
ESAM	90952	0.792624855390903	0.0970987816734707
SPERT	220082	0.792746021080676	-0.0405520760578209
LOC100506557	100506557	0.792786797994091	0.0469339336575993
		0.792921366769812	-0.0740530229841263
		0.792921366769812	-0.0475085868922891
TBCD	6904	0.792921366769812	0.0644316339070317
		0.792972364243085	0.117650337729029
RBM27	54439	0.792981985158724	-0.0434402022834472
ANKRD1	27063	0.792995914476212	0.0374222336972792
		0.792995914476212	-0.0470107559920625
LOC403312	403312	0.793030941909505	-0.0474850244954608
TTC6	319089	0.793070093448114	-0.0259619271791371
CCR1	1230	0.793291197532475	-0.195692813223354
ATG3	64422	0.793301575435553	0.0652488962074873
		0.793356962024808	0.0585175720986433
VAT1L	57687	0.793356962024808	-0.130636306081632
CETN1	1068	0.793375985549804	-0.0419273864603151
FBXO11	80204	0.793486155020281	0.0701434621780024
ACTR1A	10121	0.793494116088228	0.0513897918854891
KRT28	162605	0.793602566551552	0.0293794459172347
SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-31///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-25///SNORD115-22///SNORD115-21///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-7///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-3///SNORD115-1///SNRPN	100036563///100033818///100033817///100033816///100033815///100033814///100033813///100033812///100033810///100033808///100033805///100033804///100033803///100033802///100033801///100033799///100033603///100033460///100033458///100033456///100033455///100033454///100033453///100033451///100033450///100033449///100033448///100033447///100033446///100033445///100033444///100033443///100033442///100033441///100033440///338433///6638	0.793602566551552	0.0565496433673482
		0.793602566551552	-0.088406414985259
		0.793682032996108	0.0815155107029524
PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPB5///NPIPB6///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///PKD1P2///NPIPB3///NPIPA1///PKD1///NPIPB5///NPIPB4///NPIPB3	105369154///101059953///101059938///100288332///100132247///728741///642799///642778///440345///339044///283970///283955///23117///9284///5310///100132247///440345///23117	0.793774027352246	0.0841470691972805
VN1R4	317703	0.793774027352246	0.0411240297358293
		0.793853634771646	-0.0481372165306113
ROBO2	6092	0.79394369823197	0.0710143261428566
NOTCH3	4854	0.793950732622406	0.0783797046485271
ZNF488	118738	0.794106121809905	0.0511149764659873
		0.794106121809905	0.075571687876419
SERINC2	347735	0.794260150253585	0.0460094185079392
		0.794260150253585	-0.078018882352608
		0.794260150253585	0.0704660470362759
		0.794277959995597	-0.059468003312924
NFATC4	4776	0.794277959995597	-0.0576417816394565
		0.794277959995597	0.0561766177868477
		0.794360128694624	-0.0549917947006806
		0.794411149845143	0.0265780576077113
INSRR	3645	0.794411149845143	0.0504929478911578
		0.794414860855732	0.117060739403632
GJC1	10052	0.794523750630585	0.149700830134918
		0.794533334116402	0.095099037208616
WIPI2	26100	0.794635875776197	-0.0569739014047581
		0.794690637313884	0.107526681122449
		0.794748947493729	-0.103133813532869
PLP1	5354	0.794883062891944	-0.0340376828129223
		0.794973302071761	-0.0595385352471647
DIAPH2-AS1	10824	0.795003557749766	-0.0443218598310628
HTN3	3347	0.795195092207307	-0.0446652603310644
		0.79524561438355	0.0864580987505681
		0.79524561438355	-0.0728986929682538
LOC100507388	100507388	0.795302094695525	-0.0770874613820856
		0.795302094695525	0.0864125621213194
PSORS1C2///PSORS1C1///CDSN	170680///170679///1041	0.795302094695525	-0.0402073741337858
SARNP	84324	0.795347209036064	0.0483384439274381
		0.79538397788824	0.0658812866644007
		0.79538397788824	-0.0353747830045354
		0.795431761939758	-0.0525471930476176
CRYBA1	1411	0.795467476908535	-0.0450131482573704
		0.795562388749007	-0.0577967994999971
		0.795562388749007	-0.0408196591122425
		0.795562388749007	0.0535311857970591
CX3CL1	6376	0.795564685728592	0.041292280909297
ZNF580	51157	0.795595219111588	0.0493184712358303
ALG11///UTP14C	440138///9724	0.795595219111588	0.0565627881485229
MGC72080///OR7E5P///DAPL1///OR7E14P	389538///219445///92196///10819	0.795595219111588	0.0552615860578252
		0.79562283125902	0.0966672866938802
KRT222	125113	0.795763002536424	0.0322572491224506
HAPLN4	404037	0.796057696817223	0.0450148904070309
HLA-DPA1	3113	0.796057696817223	0.246655359234701
HLA-DPB1	3115	0.796057696817223	-0.159464510092963
		0.796057696817223	-0.079347352582765
ADORA1	134	0.796062494666223	0.0444061481462601
PCDHA1///PCDHA2///PCDHA3///PCDHA4///PCDHA5///PCDHA6///PCDHA7///PCDHA8///PCDHA10///PCDHA11///PCDHA12///PCDHA13///PCDHAC1///PCDHAC2///PCDHA9	56147///56146///56145///56144///56143///56142///56141///56140///56139///56138///56137///56136///56135///56134///9752	0.796062494666223	0.0387946895929732
UPK1B	7348	0.796112075761716	0.0308112926848088
OGFR	11054	0.79611485404126	-0.0755652995759606
CTRB2///CTRB1	440387///1504	0.796157953408552	-0.0514880158968252
MIR26A1	407015	0.796278814901111	0.0653714899591855
CST11	140880	0.796280677182149	-0.0397366384841265
BSX	390259	0.796335554320727	0.0463957922176874
CDH10	1008	0.796418494053567	-0.0370187763390017
		0.796442398626726	0.0221225144841277
KLHL9	55958	0.796442398626726	0.149573327029479
		0.796488439882358	-0.0314658297755104
HPGD	3248	0.796527446334543	0.20776623373016
		0.796591430757345	0.0748895589195042
TRIP4	9325	0.79668205653764	-0.0536018688151847
ST6GALNAC1	55808	0.79668205653764	0.0859699443684816
SI	6476	0.796713592026976	-0.0217742657290239
TAS2R42	353164	0.79675827666475	-0.032156478229024
CKMT1A///CKMT1B///CKMT1A///CKMT1B	548596///1159///548596///1159	0.79675827666475	0.0611884087086194
MFSD7	84179	0.796806652060406	0.0676088837063515
HEPHL1	341208	0.796833529128653	-0.0339033497222219
CCDC42	146849	0.796920372204097	-0.0408273715181382
SLC1A2	6506	0.796920372204097	-0.0396140255578223
ZNF610	162963	0.797092052283098	0.104884178494333
		0.797124999743285	-0.022017324726757
ZFYVE19	84936	0.797343788740879	-0.0422989876031732
IL7	3574	0.797447351261748	-0.121882638201813
		0.79747291144384	-0.0794566470374116
		0.797508497030283	-0.0362116276292519
		0.797639733932767	0.0461558105124715
		0.797726134509083	-0.0987153764489808
ARL2BP	23568	0.797793420047885	-0.0586298429705217
MMP26	56547	0.797813191116163	-0.033797238104309
TSPAN12	23554	0.797880059182533	-0.0539885404591818
RALGAPA1	253959	0.79798137634896	-0.0838939063390001
TMX4	56255	0.798054743311611	0.0875359519263093
		0.798145466208225	0.0389578529682537
		0.798159321435643	-0.0472533201201752
KIAA1143	57456	0.798159321435643	-0.0500783816111117
		0.798159321435643	-0.055882825272108
		0.798159321435643	-0.0371845650442162
SLC22A24	283238	0.798178473620339	0.0344501829977344
C9orf78	51759	0.798284338221353	-0.0500301349478462
		0.798284338221353	0.052724073193879
AUTS2	26053	0.798317059901654	0.0952904650986426
